index,label
375,11
376,25
377,27
378,29
379,13
380,6
381,10
382,25
383,6
384,6
385,23
386,42
387,6
388,1
389,6
390,36
391,6
392,6
393,5
394,6
395,6
396,6
397,6
398,6
399,16
400,6
401,6
402,15
403,6
404,38
405,14
406,23
407,19
408,27
409,6
410,6
411,27
412,23
413,0
414,42
415,23
416,6
417,6
418,7
419,6
420,6
421,6
422,6
423,6
424,23
425,6
426,6
427,11
428,46
429,1
430,6
431,19
432,6
433,21
434,5
435,17
436,20
437,23
438,6
439,23
440,11
441,11
442,11
443,6
444,22
445,35
446,6
447,23
448,6
449,6
450,19
451,0
452,31
453,18
454,23
455,25
456,6
457,11
458,6
459,23
460,14
461,21
462,5
463,31
464,22
465,22
466,27
467,23
468,5
469,20
470,6
471,46
472,13
473,0
474,22
475,6
476,6
477,6
478,23
479,2
480,8
481,6
482,42
483,8
484,6
485,5
486,17
487,5
488,0
489,6
490,23
491,18
492,23
493,23
494,34
495,6
496,23
497,13
498,23
499,23
500,2
501,25
502,6
503,6
504,41
505,23
506,5
507,23
508,23
509,23
510,14
511,17
512,23
513,11
514,28
515,8
516,14
517,3
518,7
519,17
520,43
521,6
522,23
523,4
524,31
525,22
526,42
527,38
528,7
529,25
530,19
531,23
532,6
533,6
534,6
535,23
536,23
537,42
538,0
539,5
540,0
541,24
542,5
543,6
544,23
545,35
546,24
547,6
548,6
549,19
550,0
551,29
552,5
553,31
554,34
555,23
556,23
557,17
558,13
559,5
560,27
561,9
562,17
563,6
564,24
565,23
566,6
567,2
568,6
569,48
570,23
571,6
572,23
573,23
574,6
575,29
576,5
577,14
578,16
579,6
580,16
581,5
582,23
583,23
584,17
585,6
586,1
587,23
588,0
589,6
590,23
591,1
592,6
593,11
594,6
595,6
596,40
597,6
598,15
599,19
600,18
601,23
602,23
603,23
604,23
605,5
606,6
607,10
608,6
609,22
610,35
611,21
612,24
613,23
614,6
615,5
616,30
617,23
618,23
619,6
620,6
621,6
622,6
623,23
624,14
625,23
626,6
627,6
628,6
629,28
630,18
631,6
632,44
633,23
634,7
635,6
636,23
637,9
638,6
639,6
640,13
641,6
642,6
643,6
644,8
645,23
646,38
647,6
648,0
649,23
650,23
651,41
652,6
653,6
654,4
655,23
656,23
657,24
658,30
659,30
660,5
661,6
662,5
663,13
664,13
665,23
666,23
667,6
668,6
669,20
670,23
671,11
672,23
673,4
674,21
675,23
676,6
677,23
678,5
679,23
680,44
681,13
682,15
683,6
684,34
685,6
686,6
687,6
688,42
689,0
690,29
691,23
692,6
693,7
694,23
695,6
696,6
697,19
698,23
699,12
700,0
701,23
702,23
703,6
704,23
705,23
706,6
707,6
708,23
709,21
710,18
711,23
712,23
713,8
714,23
715,6
716,11
717,0
718,6
719,6
720,4
721,6
722,6
723,23
724,11
725,6
726,23
727,23
728,23
729,11
730,29
731,23
732,0
733,13
734,29
735,23
736,6
737,11
738,6
739,10
740,14
741,21
742,6
743,27
744,13
745,42
746,6
747,6
748,6
749,6
750,23
751,23
752,9
753,6
754,6
755,6
756,6
757,5
758,0
759,23
760,19
761,6
762,11
763,23
764,23
765,23
766,28
767,23
768,11
769,0
770,6
771,23
772,28
773,6
774,5
775,5
776,35
777,6
778,7
779,13
780,3
781,6
782,43
783,6
784,31
785,47
786,48
787,6
788,23
789,1
790,36
791,10
792,14
793,26
794,6
795,6
796,7
797,23
798,23
799,6
800,25
801,5
802,23
803,25
804,23
805,19
806,7
807,6
808,6
809,23
810,6
811,27
812,6
813,5
814,5
815,12
816,6
817,6
818,6
819,13
820,36
821,4
822,12
823,23
824,6
825,20
826,22
827,6
828,23
829,7
830,23
831,6
832,6
833,17
834,6
835,11
836,13
837,1
838,23
839,24
840,30
841,2
842,23
843,6
844,48
845,6
846,6
847,6
848,23
849,6
850,7
851,7
852,6
853,6
854,11
855,23
856,36
857,6
858,23
859,23
860,6
861,23
862,6
863,23
864,23
865,6
866,6
867,11
868,23
869,1
870,6
871,23
872,10
873,28
874,46
875,7
876,6
877,6
878,23
879,23
880,6
881,23
882,6
883,10
884,6
885,23
886,35
887,6
888,28
889,29
890,6
891,6
892,19
893,6
894,9
895,2
896,0
897,38
898,5
899,6
900,16
901,23
902,7
903,6
904,6
905,5
906,10
907,21
908,23
909,6
910,6
911,7
912,23
913,15
914,11
915,11
916,36
917,6
918,13
919,6
920,32
921,29
922,23
923,23
924,23
925,13
926,10
927,13
928,23
929,20
930,23
931,3
932,6
933,5
934,6
935,23
936,0
937,6
938,23
939,5
940,21
941,13
942,19
943,6
944,6
945,6
946,6
947,6
948,42
949,23
950,6
951,23
952,6
953,23
954,44
955,6
956,6
957,6
958,8
959,6
960,21
961,23
962,23
963,23
964,5
965,48
966,18
967,27
968,25
969,44
970,5
971,11
972,23
973,6
974,6
975,6
976,38
977,18
978,36
979,29
980,6
981,8
982,6
983,40
984,6
985,6
986,0
987,5
988,27
989,0
990,42
991,6
992,42
993,6
994,6
995,6
996,6
997,5
998,23
999,6
1000,6
1001,8
1002,5
1003,0
1004,6
1005,25
1006,6
1007,23
1008,23
1009,19
1010,5
1011,23
1012,6
1013,5
1014,12
1015,29
1016,28
1017,6
1018,41
1019,21
1020,24
1021,16
1022,5
1023,6
1024,5
1025,6
1026,19
1027,8
1028,14
1029,19
