index,label
1231,0
1232,0
1233,0
1234,0
1235,496
1236,497
1237,498
1238,0
1239,499
1240,500
1241,501
1242,502
1243,0
1244,503
1245,0
1246,0
1247,0
1248,504
1249,0
1250,0
1251,0
1252,505
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,506
1263,507
1264,508
1265,509
1266,0
1267,0
1268,0
1269,510
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,511
1277,512
1278,0
1279,0
1280,0
1281,0
1282,513
1283,0
1284,0
1285,0
1286,514
1287,515
1288,516
1289,0
1290,0
1291,517
1292,518
1293,519
1294,0
1295,520
1296,0
1297,521
1298,0
1299,522
1300,0
1301,0
1302,523
1303,524
1304,525
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,526
1312,527
1313,0
1314,0
1315,0
1316,528
1317,529
1318,0
1319,530
1320,531
1321,0
1322,532
1323,533
1324,0
1325,534
1326,535
1327,0
1328,0
1329,0
1330,536
1331,0
1332,0
1333,537
1334,0
1335,0
1336,0
1337,0
1338,538
1339,0
1340,0
1341,0
1342,539
1343,0
1344,0
1345,0
1346,0
1347,0
1348,540
1349,0
1350,541
1351,542
1352,543
1353,544
1354,0
1355,0
1356,545
1357,0
1358,546
1359,547
1360,548
1361,0
1362,0
1363,549
1364,0
1365,550
1366,551
1367,552
1368,553
1369,554
1370,555
1371,0
1372,556
1373,557
1374,0
1375,0
1376,0
1377,0
1378,558
1379,0
1380,559
1381,0
1382,0
1383,0
1384,560
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,561
1393,0
1394,0
1395,0
1396,562
1397,0
1398,0
1399,563
1400,0
1401,564
1402,0
1403,0
1404,565
1405,566
1406,567
1407,0
1408,568
1409,0
1410,569
1411,570
1412,0
1413,0
1414,571
1415,0
1416,0
1417,0
1418,0
1419,0
1420,572
1421,0
1422,0
1423,0
1424,0
1425,0
1426,573
1427,574
1428,575
1429,0
1430,0
1431,0
1432,0
1433,576
1434,577
1435,0
1436,578
1437,579
1438,0
1439,0
1440,0
1441,0
1442,580
1443,0
1444,0
1445,0
1446,0
1447,581
1448,582
1449,0
1450,583
1451,0
1452,0
1453,0
1454,0
1455,584
1456,0
1457,585
1458,586
1459,0
1460,0
1461,587
1462,588
1463,589
1464,0
1465,0
1466,0
1467,590
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,591
1479,0
1480,0
1481,592
1482,593
1483,0
1484,594
1485,0
1486,595
1487,0
1488,0
1489,596
1490,0
1491,0
1492,0
1493,597
1494,0
1495,598
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,599
1503,0
1504,600
1505,601
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,602
1514,603
1515,0
1516,0
1517,0
1518,0
1519,604
1520,0
1521,605
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,606
1529,0
1530,0
1531,0
1532,607
1533,608
1534,609
1535,0
1536,610
1537,0
1538,0
1539,611
1540,612
1541,0
1542,613
1543,614
1544,615
1545,616
1546,617
1547,618
1548,0
1549,619
1550,0
1551,0
1552,620
1553,621
1554,622
1555,623
1556,0
1557,624
1558,0
1559,625
1560,626
1561,0
1562,627
1563,628
1564,629
1565,0
1566,630
1567,631
1568,0
1569,632
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,633
1577,634
1578,0
1579,0
1580,0
1581,0
1582,635
1583,0
1584,0
1585,0
1586,0
1587,636
1588,0
1589,0
1590,637
1591,0
1592,638
1593,0
1594,0
1595,639
1596,0
1597,0
1598,640
1599,0
1600,641
1601,642
1602,0
1603,643
1604,0
1605,0
1606,0
1607,644
1608,0
1609,0
1610,0
1611,0
1612,645
1613,646
1614,0
1615,647
1616,648
1617,0
1618,649
1619,650
1620,651
1621,0
1622,0
1623,652
1624,0
1625,0
1626,0
1627,0
1628,653
1629,654
1630,0
1631,655
1632,0
1633,0
1634,0
1635,656
1636,0
1637,0
1638,0
1639,0
