index,label
2631,21
2632,41
2633,46
2634,29
2635,26
2636,27
2637,43
2638,35
2639,22
2640,10
2641,37
2642,1
2643,43
2644,28
2645,24
2646,8
2647,8
2648,40
2649,22
2650,45
2651,42
2652,40
2653,36
2654,40
2655,23
2656,37
2657,35
2658,2
2659,17
2660,49
2661,45
2662,31
2663,28
2664,1
2665,30
2666,24
2667,3
2668,6
2669,18
2670,25
2671,26
2672,7
2673,6
2674,49
2675,22
2676,4
2677,45
2678,47
2679,17
2680,46
2681,47
2682,30
2683,26
2684,38
2685,24
2686,42
2687,13
2688,48
2689,31
2690,48
2691,49
2692,7
2693,24
2694,6
2695,39
2696,16
2697,14
2698,25
2699,32
2700,44
2701,26
2702,26
2703,21
2704,40
2705,32
2706,24
2707,7
2708,15
2709,6
2710,6
2711,14
2712,44
2713,26
2714,7
2715,32
2716,1
2717,0
2718,22
2719,34
2720,11
2721,43
2722,43
2723,7
2724,35
2725,38
2726,4
2727,5
2728,43
2729,19
2730,32
2731,28
2732,12
2733,27
2734,49
2735,13
2736,27
2737,17
2738,11
2739,39
2740,43
2741,7
2742,46
2743,35
2744,17
2745,49
2746,19
2747,40
2748,33
2749,18
2750,40
2751,16
2752,38
2753,21
2754,26
2755,5
2756,43
2757,8
2758,1
2759,46
2760,23
2761,19
2762,3
2763,29
2764,9
2765,45
2766,16
2767,48
2768,6
2769,31
2770,17
2771,1
2772,11
2773,7
2774,18
2775,29
2776,48
2777,11
2778,7
2779,4
2780,10
2781,27
2782,42
2783,26
2784,17
2785,15
2786,38
2787,40
2788,39
2789,1
2790,35
2791,16
2792,12
2793,40
2794,27
2795,17
2796,7
2797,9
2798,25
2799,28
2800,25
2801,17
2802,24
2803,6
2804,43
2805,21
2806,26
2807,14
2808,10
2809,7
2810,35
2811,31
2812,11
2813,4
2814,8
2815,49
2816,4
2817,2
2818,42
2819,16
2820,18
2821,26
2822,24
2823,46
2824,5
2825,7
2826,40
2827,45
2828,37
2829,1
2830,24
2831,5
2832,40
2833,11
2834,8
2835,5
2836,27
2837,41
2838,16
2839,36
2840,17
2841,31
2842,6
2843,33
2844,13
2845,24
2846,22
2847,40
2848,17
2849,48
2850,3
2851,20
2852,23
2853,33
2854,25
2855,17
2856,28
2857,16
2858,24
2859,21
2860,7
2861,26
2862,23
2863,26
2864,33
2865,42
2866,31
2867,37
2868,13
2869,43
2870,35
2871,13
2872,45
2873,37
2874,2
2875,3
2876,42
2877,47
2878,6
2879,23
2880,30
2881,19
2882,15
2883,47
2884,14
2885,9
2886,46
2887,16
2888,37
2889,21
2890,25
2891,42
2892,38
2893,20
2894,34
2895,1
2896,4
2897,7
2898,5
2899,21
2900,29
2901,16
2902,19
2903,15
2904,35
2905,11
2906,16
2907,17
2908,22
2909,26
2910,9
2911,1
2912,38
2913,23
2914,47
2915,33
2916,47
2917,21
2918,32
2919,9
2920,48
2921,47
2922,9
2923,1
2924,1
2925,32
2926,47
2927,28
2928,13
2929,20
2930,40
2931,23
2932,46
2933,17
2934,29
2935,5
2936,5
2937,12
2938,22
2939,37
2940,9
2941,10
2942,4
2943,8
2944,23
2945,36
2946,13
2947,15
2948,30
2949,47
2950,45
2951,25
2952,31
2953,24
2954,21
2955,30
2956,39
2957,29
2958,49
2959,44
2960,44
2961,30
2962,23
2963,29
2964,37
2965,43
2966,18
2967,48
2968,14
2969,22
2970,5
2971,46
2972,27
2973,12
2974,40
2975,7
2976,15
2977,26
2978,16
2979,42
2980,3
2981,48
2982,2
2983,6
2984,13
2985,24
2986,15
2987,33
2988,16
2989,21
2990,1
2991,33
2992,20
2993,35
2994,46
2995,2
2996,6
