index,label
806,34
807,9
808,7
809,40
810,5
811,9
812,13
813,3
814,45
815,27
816,9
817,9
818,34
819,35
820,15
821,1
822,24
823,9
824,9
825,35
826,7
827,9
828,23
829,34
830,23
831,9
832,5
833,39
834,7
835,45
836,25
837,33
838,44
839,30
840,13
841,10
842,40
843,49
844,5
845,23
846,9
847,9
848,9
849,34
850,34
851,43
852,9
853,34
854,14
855,27
856,6
857,34
858,27
859,9
860,9
861,9
862,34
863,27
864,37
865,9
866,9
867,45
868,9
869,33
870,9
871,40
872,35
873,19
874,14
875,31
876,40
877,9
878,27
879,27
880,9
881,3
882,0
883,35
884,9
885,9
886,43
887,49
888,19
889,9
890,44
891,9
892,0
893,9
894,22
895,29
896,28
897,9
898,49
899,5
900,49
901,27
902,44
903,13
904,9
905,49
906,35
907,26
908,40
909,9
910,44
911,13
912,9
913,13
914,22
915,40
916,24
917,5
918,33
919,9
920,1
921,20
922,9
923,23
924,40
925,28
926,8
927,28
928,27
929,40
930,45
931,46
932,9
933,9
934,34
935,3
936,1
937,34
938,9
939,3
940,26
941,9
942,6
943,5
944,9
945,9
946,9
947,9
948,5
949,23
950,44
951,40
952,5
953,9
954,9
955,9
956,44
957,34
958,20
959,9
960,26
961,40
962,40
963,9
964,49
965,13
966,44
967,24
968,49
969,20
970,49
971,34
972,47
973,34
974,0
975,44
976,7
977,20
978,15
979,37
980,9
981,40
982,9
983,32
984,34
985,44
986,8
987,49
988,24
989,3
990,5
991,34
992,5
993,9
994,49
995,9
996,9
997,49
998,27
999,9
1000,34
1001,10
1002,7
1003,9
1004,5
1005,7
1006,34
1007,27
1008,27
1009,5
1010,23
1011,27
1012,9
1013,6
1014,24
1015,20
1016,34
1017,34
1018,48
1019,45
1020,30
1021,7
1022,13
1023,7
1024,6
1025,9
1026,0
1027,30
1028,48
1029,10
1030,27
1031,7
1032,27
1033,9
1034,3
1035,30
1036,9
1037,10
1038,47
1039,35
1040,30
1041,10
1042,9
1043,38
1044,44
1045,26
1046,28
1047,5
1048,3
1049,49
1050,8
1051,9
1052,9
1053,24
1054,34
1055,40
1056,49
1057,9
1058,49
1059,9
1060,10
1061,23
1062,44
1063,45
1064,0
1065,35
1066,9
1067,48
1068,40
1069,13
1070,6
1071,30
1072,23
1073,9
1074,16
1075,9
1076,40
1077,40
1078,9
1079,9
1080,35
1081,49
1082,9
1083,3
1084,9
1085,10
1086,44
1087,3
1088,48
1089,9
1090,3
1091,5
1092,9
